application-positionExternalId,application-candidateExternalId,application-Stage,actioned_date
"116679688109","116679687949","SENT","2016-11-07"
"116679688109","116679688069","SENT","2016-11-07"
"116679688109","116679688292","SENT","2016-11-07"
"116679688109","116679690512","FIRST_INTERVIEW","2016-11-07"
"116679688109","116679694572","SENT","2016-11-07"
"116679689082","116659430325","SHORTLISTED","2016-11-11"
"116679689082","116679689779","SHORTLISTED","2016-11-11"
"116679689082","116679691206","SHORTLISTED","2016-11-11"
"116679689082","116679691288","SHORTLISTED","2016-11-11"
"116679689082","116679737268","SENT","2016-11-11"
"116679689082","116679737290","SENT","2016-11-11"
"116679692139","216288","SHORTLISTED","2016-11-07"
"116679692139","659587","FIRST_INTERVIEW","2016-11-09"
"116679692139","116659166385","SENT","2016-11-21"
"116679692139","116679816015","SENT","2016-11-22"
"116679694538","97631","FIRST_INTERVIEW","2017-04-24"
"116679694538","116678702524","SENT","2017-01-11"
"116679694538","116679695442","SENT","2016-11-08"
"116679694538","116681713424","FIRST_INTERVIEW","2017-05-16"
"116679703721","116679703125","OFFERED","2016-11-08"
"116679703721","116679723560","FIRST_INTERVIEW","2016-11-10"
"116679703721","116679755083","SENT","2016-11-15"
"116679731685","132856","FIRST_INTERVIEW","2017-02-17"
"116679731685","116657718953","SENT","2017-02-07"
"116679731685","116675679494","FIRST_INTERVIEW","2016-11-15"
"116679731685","116679695156","SENT","2016-11-11"
"116679731685","116679815162","FIRST_INTERVIEW","2016-11-22"
"116679731685","116679902522","OFFERED","2017-01-25"
"116679731685","116679922818","SHORTLISTED","2016-12-08"
"116679731685","116680076334","SENT","2017-01-12"
"116679731685","116681073411","FIRST_INTERVIEW","2017-02-17"
"116679732027","116679761835","SENT","2017-01-31"
"116679732954","116679723341","FIRST_INTERVIEW","2016-11-11"
"116679748110","116679747954","SENT","2016-11-14"
"116679748110","116679968332","SENT","2016-12-15"
"116679748110","116680034316","SENT","2017-01-04"
"116679776281","116658060794","SHORTLISTED","2017-01-10"
"116679776281","116674364785","SHORTLISTED","2017-01-24"
"116679776281","116679776240","SHORTLISTED","2016-11-17"
"116679776281","116680052311","SHORTLISTED","2017-01-06"
"116679776281","116680062184","OFFERED","2017-01-09"
"116679776281","116680082922","SHORTLISTED","2017-01-11"
"116679776281","116680083280","SHORTLISTED","2017-01-11"
"116679776281","116680089242","SHORTLISTED","2017-01-12"
"116679776281","116680928917","SENT","2017-02-03"
"116679776281","116680939081","SHORTLISTED","2017-01-25"
"116679776281","116681034528","SHORTLISTED","2017-02-07"
"116679776281","116681064998","SHORTLISTED","2017-02-09"
"116679776281","116681079778","SENT","2017-02-13"
"116679776281","116681151876","SENT","2017-02-21"
"116679776281","116681215589","SHORTLISTED","2017-02-28"
"116679778344","116679386177","SENT","2016-11-17"
"116679787929","116679787776","SENT","2016-11-18"
"116679787929","116680088885","FIRST_INTERVIEW","2017-01-12"
"116679787929","116681413612","FIRST_INTERVIEW","2017-03-24"
"116679787929","116681413676","SENT","2017-03-24"
"116679787929","116681487737","FIRST_INTERVIEW","2017-04-21"
"116679787929","116681930622","SENT","2017-05-19"
"116679787929","116681985703","FIRST_INTERVIEW","2017-05-26"
"116679787929","116682032303","FIRST_INTERVIEW","2017-06-02"
"116679787929","116682032322","SENT","2017-06-02"
"116679787929","116682269838","SENT","2017-06-29"
"116679787967","116679787747","OFFERED","2016-11-18"
"116679787967","116679874423","FIRST_INTERVIEW","2016-11-30"
"116679787967","116679884435","SENT","2016-12-01"
"116679787967","116679888590","FIRST_INTERVIEW","2016-12-02"
"116679788201","116679753645","FIRST_INTERVIEW","2016-11-23"
"116679788201","116679771083","SENT","2016-12-21"
"116679788201","116679787453","SHORTLISTED","2016-11-18"
"116679788201","116679925686","FIRST_INTERVIEW","2016-12-08"
"116679801481","116658141259","SENT","2016-11-21"
"116679801481","116659233364","SENT","2016-11-22"
"116679801481","116673195182","SENT","2016-11-21"
"116679801481","116679803948","SENT","2016-11-25"
"116679801481","116679817305","SENT","2016-11-25"
"116679820022","116658554340","FIRST_INTERVIEW","2016-11-29"
"116679820022","116679762059","SENT","2016-11-24"
"116679820022","116679846378","SENT","2016-11-28"
"116679820022","116679897131","FIRST_INTERVIEW","2016-12-05"
"116679827134","116658346791","SENT","2016-11-24"
"116679827134","116675838377","SENT","2016-11-24"
"116679827134","116679817410","OFFERED","2016-11-24"
"116679827134","116679848975","SENT","2016-11-28"
"116679827134","116679862925","SENT","2016-11-29"
"116679827134","116679874596","SENT","2016-11-30"
"116679827134","116679874617","SENT","2016-11-30"
"116679827134","116679879640","SENT","2016-12-01"
"116679827145","116679827227","OFFERED","2016-11-23"
"116679827145","116679831572","SHORTLISTED","2016-11-24"
"116679827145","116679912238","SENT","2016-12-06"
"116679834284","106807","SENT","2017-01-10"
"116679834284","324930","FIRST_INTERVIEW","2017-01-13"
"116679834284","573393","OFFERED","2016-11-29"
"116679834284","116657718953","SENT","2017-01-10"
"116679834284","116659366552","SENT",
"116679834284","116675585156","SENT","2016-11-24"
"116679834284","116679762022","SENT","2016-11-29"
"116679834284","116679815162","FIRST_INTERVIEW","2016-11-25"
"116679843938","116679844016","SENT","2016-11-25"
"116679854997","116679854962","SENT","2016-11-28"
"116679854997","116679855041","SENT","2016-11-28"
"116679854997","116679863913","SENT","2016-11-29"
"116679879384","116656577273","SENT","2016-12-01"
"116679879384","116679879335","SENT","2016-12-01"
"116679879384","116679884033","SENT","2016-12-01"
"116679879384","116679884209","SENT","2016-12-01"
"116679882574","116679882547","SENT","2016-12-01"
"116679882574","116679889017","SHORTLISTED","2016-12-02"
"116679882574","116680017713","SHORTLISTED","2017-01-06"
"116679882574","116680138481","SENT","2017-01-18"
"116679886349","116658060794","SHORTLISTED","2017-01-10"
"116679886349","116659828947","SENT","2017-02-21"
"116679886349","116679632764","FIRST_INTERVIEW","2016-12-02"
"116679886349","116681034528","SHORTLISTED","2017-02-10"
"116679886349","116681056353","SENT","2017-02-16"
"116679886349","116681064998","SHORTLISTED","2017-02-10"
"116679886349","116681151876","FIRST_INTERVIEW","2017-02-21"
"116679886349","116681163974","SENT","2017-02-22"
"116679886349","116681177781","FIRST_INTERVIEW","2017-02-23"
"116679886349","116681202107","SENT","2017-02-27"
"116679886349","116681322251","SENT","2017-03-14"
"116679912355","671916","SENT","2016-12-07"
"116679912355","116679284012","SENT","2016-12-09"
"116679912355","116679912307","FIRST_INTERVIEW","2016-12-06"
"116679922166","116679922144","SHORTLISTED","2016-12-07"
"116679922166","116680042568","SENT","2017-01-05"
"116679922166","116680062230","FIRST_INTERVIEW","2017-01-09"
"116679939973","116672717565","SENT","2016-12-20"
"116679939973","116679952487","SENT","2016-12-13"
"116679939973","116679954792","SENT","2016-12-13"
"116679939973","116680975256","SENT","2017-02-21"
"116679939973","116681082959","OFFERED","2017-02-15"
"116679939973","116681108242","FIRST_INTERVIEW","2017-02-16"
"116679939973","116681115983","FIRST_INTERVIEW","2017-02-17"
"116679939973","116681150450","SHORTLISTED","2017-02-21"
"116679939973","116681153110","SENT","2017-02-22"
"116679946570","116679491459","SENT","2017-01-03"
"116679946570","116680005051","SHORTLISTED","2017-01-26"
"116679946570","116681056292","SENT","2017-02-09"
"116679951683","116679951734","SENT","2017-01-03"
"116679951683","116680016449","SENT","2017-01-03"
"116679951690","617313","SENT","2017-01-13"
"116679951690","116679951734","SENT","2016-12-13"
"116679959524","116675838377","SENT","2016-12-19"
"116679959524","116679256986","FIRST_INTERVIEW","2016-12-14"
"116679961680","116679961659","OFFERED","2016-12-14"
"116679961680","116679977349","SENT","2016-12-19"
"116679968660","116679787747","SHORTLISTED","2017-03-06"
"116679968660","116679874423","OFFERED","2016-12-15"
"116679968660","116679888590","SHORTLISTED","2016-12-15"
"116679968660","116679968739","SHORTLISTED","2016-12-15"
"116679968660","116680088885","SHORTLISTED","2017-01-12"
"116679968660","116680101017","SHORTLISTED","2017-01-13"
"116679968660","116680932664","FIRST_INTERVIEW","2017-01-24"
"116679968660","116681119143","SHORTLISTED","2017-02-17"
"116679968660","116681215815","SHORTLISTED","2017-02-28"
"116679968660","116681295211","SHORTLISTED","2017-03-10"
"116679968660","116681322328","SENT","2017-04-18"
"116679968660","116681413596","FIRST_INTERVIEW","2017-03-24"
"116679968660","116681413612","FIRST_INTERVIEW","2017-03-24"
"116679968660","116681413676","FIRST_INTERVIEW","2017-03-24"
"116679968660","116681468767","SHORTLISTED","2017-03-31"
"116679968660","116681468784","SHORTLISTED","2017-03-31"
"116679968660","116681468807","FIRST_INTERVIEW","2017-03-31"
"116679968660","116681487737","FIRST_INTERVIEW","2017-04-03"
"116679968660","116681533314","FIRST_INTERVIEW","2017-04-07"
"116679968660","116681751550","SENT","2017-05-05"
"116679968660","116682032303","FIRST_INTERVIEW","2017-06-02"
"116679968660","116682220638","FIRST_INTERVIEW","2017-06-23"
"116679980029","116679912688","FIRST_INTERVIEW","2016-12-19"
"116679994531","116674214730","SHORTLISTED","2017-01-24"
"116679994531","116679409605","SHORTLISTED","2017-03-13"
"116679994531","116679575382","SHORTLISTED","2017-01-04"
"116679994531","116679986262","SHORTLISTED","2016-12-21"
"116679994531","116680027406","SHORTLISTED","2017-01-09"
"116679994531","116680038292","SHORTLISTED","2017-01-25"
"116679994531","116680055274","SHORTLISTED","2017-01-09"
"116679994531","116680057356","SHORTLISTED","2017-01-09"
"116679994531","116680061644","SHORTLISTED","2017-01-18"
"116679994531","116680093178","SHORTLISTED","2017-01-12"
"116679994531","116680122318","SHORTLISTED","2017-01-17"
"116679994531","116680122332","SHORTLISTED","2017-01-17"
"116679994531","116680136515","FIRST_INTERVIEW","2017-01-18"
"116679994531","116680929241","SHORTLISTED","2017-01-24"
"116679994531","116680939685","FIRST_INTERVIEW","2017-01-25"
"116679994531","116680968405","FIRST_INTERVIEW","2017-01-30"
"116679994531","116680974468","SHORTLISTED","2017-01-31"
"116679994531","116680975256","SHORTLISTED","2017-01-31"
"116679994531","116681048395","SHORTLISTED","2017-02-08"
"116679994531","116681096385","SHORTLISTED","2017-02-15"
"116679994531","116681177226","SHORTLISTED","2017-02-23"
"116679994531","116681189120","SHORTLISTED","2017-02-24"
"116679994531","116681216758","FIRST_INTERVIEW","2017-03-01"
"116679994531","116681216802","SHORTLISTED","2017-03-01"
"116679994531","116681240599","OFFERED","2017-03-03"
"116679994531","116681268053","SHORTLISTED","2017-03-07"
"116679994531","116681333918","SENT","2017-03-15"
"116680005287","650815","SENT","2016-12-23"
"116680005287","116680005051","FIRST_INTERVIEW","2016-12-23"
"116680005287","116680107610","SHORTLISTED","2017-01-25"
"116680028110","132133","SHORTLISTED","2017-01-05"
"116680028110","116656098061","SHORTLISTED","2017-01-09"
"116680028110","116680045110","SENT","2017-01-05"
"116680028110","116680057312","SENT","2017-01-09"
"116680028110","116680061980","SHORTLISTED","2017-01-09"
"116680028110","116680151002","FIRST_INTERVIEW","2017-01-20"
"116680028110","116680938771","SENT","2017-01-25"
"116680028110","116680991379","SENT","2017-02-01"
"116680028110","116681005932","SENT","2017-02-02"
"116680033386","95366","OFFERED","2017-02-17"
"116680033386","116679350433","SENT","2017-01-04"
"116680033386","116680033416","OFFERED","2017-01-04"
"116680033386","116681118964","SHORTLISTED","2017-02-17"
"116680060105","116680027406","SENT","2017-01-09"
"116680060105","116680052121","SHORTLISTED","2017-01-09"
"116680060105","116680057356","FIRST_INTERVIEW","2017-01-09"
"116680060105","116680061644","FIRST_INTERVIEW","2017-01-16"
"116680060105","116680062643","SENT","2017-01-10"
"116680060105","116680114716","SENT","2017-01-16"
"116680060105","116680122318","SENT","2017-01-17"
"116680060105","116680136515","SENT","2017-01-18"
"116680060105","116680939685","FIRST_INTERVIEW","2017-02-01"
"116680060105","116680984282","SENT","2017-01-31"
"116680070347","108746","SHORTLISTED","2017-01-11"
"116680070347","552162","SENT","2017-01-24"
"116680070347","116680082943","SENT","2017-01-11"
"116680070347","116680082985","OFFERED","2017-01-11"
"116680070347","116680083042","SENT","2017-01-11"
"116680070347","116680152451","FIRST_INTERVIEW","2017-01-20"
"116680070347","116680154443","SENT","2017-01-20"
"116680070347","116680923703","SENT","2017-01-24"
"116680070347","116680923741","SENT","2017-01-24"
"116680071171","116680057356","SENT","2017-01-10"
"116680071171","116680974468","OFFERED","2017-01-31"
"116680077325","116680053804","SHORTLISTED","2017-01-11"
"116680077325","116680061012","SHORTLISTED","2017-01-11"
"116680077325","116680077394","SHORTLISTED","2017-01-11"
"116680077325","116680083556","SHORTLISTED","2017-01-12"
"116680077380","116680077434","FIRST_INTERVIEW","2017-01-11"
"116680077380","116680077473","SENT","2017-01-11"
"116680077380","116680077524","SENT","2017-01-11"
"116680077380","116680080527","FIRST_INTERVIEW","2017-01-11"
"116680077471","116680053826","FIRST_INTERVIEW","2017-01-11"
"116680077471","116680062738","SENT","2017-01-11"
"116680077471","116680073595","SENT","2017-01-11"
"116680077471","116680077525","FIRST_INTERVIEW","2017-01-11"
"116680077471","116681180349","FIRST_INTERVIEW","2017-02-24"
"116680077471","116681180502","FIRST_INTERVIEW","2017-02-24"
"116680077471","116681202373","SENT","2017-02-27"
"116680077471","116681594627","FIRST_INTERVIEW","2017-04-21"
"116680077471","116681594686","FIRST_INTERVIEW","2017-04-21"
"116680077648","116680077737","SENT","2017-01-11"
"116680077648","116680077764","SENT","2017-01-11"
"116680083248","359290","SENT","2017-02-23"
"116680083248","116679632764","SHORTLISTED","2017-01-12"
"116680083248","116680928917","SHORTLISTED","2017-01-24"
"116680083248","116681034188","FIRST_INTERVIEW","2017-02-06"
"116680083248","116681056353","SHORTLISTED","2017-02-08"
"116680083248","116681142800","SENT","2017-02-21"
"116680083248","116681177781","SENT","2017-02-23"
"116680083304","116675660785","SENT","2017-01-11"
"116680083304","116681349964","SENT","2017-03-17"
"116680099303","116680100937","SENT","2017-01-13"
"116680103058","214782","SENT","2017-01-13"
"116680103058","324930","SENT","2017-01-13"
"116680103058","116658554340","SENT","2017-01-13"
"116680103103","116680107627","FIRST_INTERVIEW","2017-01-17"
"116680103219","116680156499","FIRST_INTERVIEW","2017-01-20"
"116680103534","116680103506","SENT","2017-01-13"
"116680103534","116680129729","SENT","2017-01-18"
"116680112039","116679902464","SENT","2017-01-19"
"116680112039","116680073542","SHORTLISTED","2017-01-16"
"116680112039","116680142508","SENT","2017-01-19"
"116680112039","116680920195","SENT","2017-01-23"
"116680112039","116680930342","FIRST_INTERVIEW","2017-01-24"
"116680112039","116680932776","FIRST_INTERVIEW","2017-01-24"
"116680112039","116681334368","SENT","2017-03-15"
"116680112039","116681386924","SENT","2017-03-22"
"116680112039","116681471518","SENT","2017-03-31"
"116680115780","116679784738","FIRST_INTERVIEW","2017-03-24"
"116680115780","116680115760","SENT","2017-01-16"
"116680115780","116680152604","FIRST_INTERVIEW","2017-01-20"
"116680115780","116681047376","SENT","2017-02-07"
"116680115780","116681225283","SENT","2017-03-01"
"116680125930","116672465128","FIRST_INTERVIEW","2017-01-17"
"116680125930","116680148017","SENT","2017-01-19"
"116680126151","116680126130","SENT","2017-01-17"
"116680126151","116680148040","SENT","2017-01-19"
